"id","entityA.id","entityA.type","entityB.id","entityB.type","since","until"
"34_559","34","DRAGON","559","Person","472702713415","629153835486"
"34_356","34","DRAGON","356","Person","-2068797602410","76727376723"
"34_636","34","DRAGON","636","Person","10253445137","617612835635"
"34_967","34","DRAGON","967","Person","791503051865","932221550029"
"34_859","34","DRAGON","859","Person","417865421713","924981836918"
"34_67","34","DRAGON","67","Person","545309789037","876875811602"
"35_145","35","DRAGON","145","Person","-545806757790","543629509405"
"35_234","35","DRAGON","234","Person","-1610103879230","-615597450527"
"35_800","35","DRAGON","800","Person","456722583007","932326267109"
"35_135","35","DRAGON","135","Person","824468675207","852882318226"
"35_441","35","DRAGON","441","Person","-11699643138","750695838149"
"35_271","35","DRAGON","271","Person","-1905733150921","-1337357404781"
"35_300","35","DRAGON","300","Person","398819808966","452754074380"
"35_833","35","DRAGON","833","Person","-324306895711","119194110783"
"35_383","35","DRAGON","383","Person","765572589031","946301891751"
"35_710","35","DRAGON","710","Person","-577227693476","174130716373"
"35_639","35","DRAGON","639","Person","-366466796238","754343129288"
"36_624","36","DRAGON","624","Person","922348483595","945943822977"
"36_836","36","DRAGON","836","Person","-313852076634","-79153905102"
"36_14","36","DRAGON","14","Person","-2086878148410","-581812693967"
"36_40","36","DRAGON","40","Person","-1192225682711","-966230162728"
"36_570","36","DRAGON","570","Person","612423649415","697728684958"
"36_283","36","DRAGON","283","Person","-1789826864363","-638832248827"
"36_793","36","DRAGON","793","Person","-1772673927917","-346970666042"
"36_125","36","DRAGON","125","Person","-194954219803","-86420378059"
"36_133","36","DRAGON","133","Person","-759276328319","-23447228193"
"36_299","36","DRAGON","299","Person","-2159088329679","-1959551925325"
"36_721","36","DRAGON","721","Person","-227876230206","26281937426"
"36_496","36","DRAGON","496","Person","-1498533611063","940724986101"
"37_734","37","DRAGON","734","Person","-2103330507828","-182126943701"
"37_332","37","DRAGON","332","Person","748710150959","826854186748"
"37_326","37","DRAGON","326","Person","-1413382882701","-68537955137"
"37_888","37","DRAGON","888","Person","-983618581844","841702879875"
"37_312","37","DRAGON","312","Person","-2123382692739","-1907837602150"
"37_561","37","DRAGON","561","Person","630546932924","672209817748"
"37_57","37","DRAGON","57","Person","-1194927755049","-365733328003"
"37_767","37","DRAGON","767","Person","-41608762766","580970464999"
"37_29","37","DRAGON","29","Person","-1639653682832","277916031929"
"38_632","38","DRAGON","632","Person","-1761726628417","-666520292300"
"38_310","38","DRAGON","310","Person","926251191684","930369296186"
"38_579","38","DRAGON","579","Person","404100456124","861722157921"
"38_418","38","DRAGON","418","Person","-795670097581","-695475827582"
"38_950","38","DRAGON","950","Person","-1758836112921","-1343053688867"
"38_811","38","DRAGON","811","Person","-362532591384","367769642761"
"38_749","38","DRAGON","749","Person","-530393408148","673063101990"
"38_689","38","DRAGON","689","Person","88290882285","358000258395"
"38_466","38","DRAGON","466","Person","-316290106977","365405166164"
"38_371","38","DRAGON","371","Person","-903433117773","368354867028"
"38_706","38","DRAGON","706","Person","-2192799064379","-469600250613"
"38_852","38","DRAGON","852","Person","-675388023960","-544602557533"
"38_667","38","DRAGON","667","Person","792101971082","824179072239"
"39_778","39","DRAGON","778","Person","-1318644592065","-669138317609"
"39_453","39","DRAGON","453","Person","583186856038","694717816588"
"39_487","39","DRAGON","487","Person","-1788531392813","-1206631598401"
"39_560","39","DRAGON","560","Person","58834696098","600941448427"
"39_629","39","DRAGON","629","Person","-443911325920","152852035255"
"39_993","39","DRAGON","993","Person","330764393922","461791852130"
"39_247","39","DRAGON","247","Person","162453574707","342162653280"
"39_231","39","DRAGON","231","Person","-1612501648340","202377932197"
"40_603","40","DRAGON","603","Person","-451662831435","764902465201"
"40_981","40","DRAGON","981","Person","530426426911","824264991946"
"40_605","40","DRAGON","605","Person","-78583281425","437648320401"
"40_599","40","DRAGON","599","Person","-1331656964254","763766791570"
"40_844","40","DRAGON","844","Person","560960698411","861866632435"
"40_564","40","DRAGON","564","Person","-567060784788","524925452696"
"40_196","40","DRAGON","196","Person","-111441857378","16350967356"
"40_705","40","DRAGON","705","Person","-145407332736","181670166860"
"40_148","40","DRAGON","148","Person","-185353117873","227943363829"
"40_373","40","DRAGON","373","Person","-41514799930","348459221055"
"41_443","41","DRAGON","443","Person","265729419680","318987042312"
"41_142","41","DRAGON","142","Person","-34359998324","670478291700"
"41_212","41","DRAGON","212","Person","-1358940243578","279976275674"
"41_682","41","DRAGON","682","Person","229658058741","436005294389"
"41_574","41","DRAGON","574","Person","478609616458","861825619651"
"41_582","41","DRAGON","582","Person","-1103206137847","-888558294151"
"41_988","41","DRAGON","988","Person","-1186566721562","-684733545161"
"42_85","42","DRAGON","85","Person","575030505331","688838705715"
"42_918","42","DRAGON","918","Person","-686955386863","564331108554"
"42_562","42","DRAGON","562","Person","-1488247246603","-1184278269981"
"42_698","42","DRAGON","698","Person","-255816612400","-254778275056"
"42_389","42","DRAGON","389","Person","-1571103919026","621059481572"
"42_986","42","DRAGON","986","Person","734482125372","837217575260"
"42_857","42","DRAGON","857","Person","-1402219623894","778324387746"
"42_392","42","DRAGON","392","Person","-188012566985","-1714549896"
"43_227","43","DRAGON","227","Person","-1935648015092","220991625020"
"43_251","43","DRAGON","251","Person","664222175956","875211830709"
"43_479","43","DRAGON","479","Person","219143806002","744638049330"
"43_621","43","DRAGON","621","Person","-142153786881","503159715062"
"43_565","43","DRAGON","565","Person","-292261086326","92252414639"
"44_940","44","DRAGON","940","Person","-941653443454","358251827423"
"44_459","44","DRAGON","459","Person","426304128443","855844858316"
"44_50","44","DRAGON","50","Person","524223685133","624860438755"
"44_488","44","DRAGON","488","Person","-116740061222","260179894854"
"44_808","44","DRAGON","808","Person","-1330682522598","-1221214226485"
"44_165","44","DRAGON","165","Person","-2075125284056","753291855783"
"44_239","44","DRAGON","239","Person","-447329943723","-145845286773"
"44_16","44","DRAGON","16","Person","-1060135626341","-116927855855"
"44_673","44","DRAGON","673","Person","103307000599","518361132656"
"44_482","44","DRAGON","482","Person","-1357384666329","-513554777648"
"44_861","44","DRAGON","861","Person","-623150414840","487342509658"
"45_211","45","DRAGON","211","Person","572861979798","591382888752"
"45_850","45","DRAGON","850","Person","939589071271","946248352286"
"45_187","45","DRAGON","187","Person","-1193675537577","-872990917116"
"45_506","45","DRAGON","506","Person","169612881300","632063178440"
"45_691","45","DRAGON","691","Person","896050831633","904244507270"
"45_72","45","DRAGON","72","Person","338104827036","684800038411"
"45_210","45","DRAGON","210","Person","-152682004007","847018798329"
"45_39","45","DRAGON","39","Person","-1937795436545","12707748365"
"45_575","45","DRAGON","575","Person","-18747140014","452705801015"
"46_702","46","DRAGON","702","Person","-1446050899867","-902309548353"
"46_90","46","DRAGON","90","Person","-1729502801429","-242277871964"
"46_241","46","DRAGON","241","Person","-263241498685","246574719651"
"46_35","46","DRAGON","35","Person","236889621040","318857372405"
"46_467","46","DRAGON","467","Person","-1385942107024","-1298466793086"
"46_503","46","DRAGON","503","Person","-149078552791","632996527418"
"46_99","46","DRAGON","99","Person","603642410347","845880530616"
"46_638","46","DRAGON","638","Person","58154333517","498363572796"
"47_269","47","DRAGON","269","Person","726377580003","938223220280"
"47_814","47","DRAGON","814","Person","-881800198230","284040744001"
"47_11","47","DRAGON","11","Person","-802835150418","787965266634"
"47_924","47","DRAGON","924","Person","-561275251340","-205886820485"
"47_696","47","DRAGON","696","Person","-587363410621","763541683710"
"47_818","47","DRAGON","818","Person","-2081462336406","-1395728937910"
"47_245","47","DRAGON","245","Person","681003662779","783775183127"
"47_28","47","DRAGON","28","Person","-798966406398","-725877312511"
"47_835","47","DRAGON","835","Person","-2093311760915","295064586443"
"47_779","47","DRAGON","779","Person","-545406601050","-186826855122"
"48_407","48","DRAGON","407","Person","-497576962655","-378320225642"
"48_46","48","DRAGON","46","Person","-2008674735478","561752961631"
"48_472","48","DRAGON","472","Person","-872114378701","-459721338585"
"48_412","48","DRAGON","412","Person","-654655212363","573539192224"
"48_362","48","DRAGON","362","Person","800141549888","808300353716"
"48_87","48","DRAGON","87","Person","-1672765170926","108229947988"
"48_550","48","DRAGON","550","Person","-11156528866","183443519388"
"48_437","48","DRAGON","437","Person","-405124995691","721668633678"
"48_233","48","DRAGON","233","Person","-1189801266568","870739952323"
"49_461","49","DRAGON","461","Person","-1144747853299","256539682590"
"49_248","49","DRAGON","248","Person","-1410671254221","-420708821344"
"49_980","49","DRAGON","980","Person","-92143984931","648107815190"
"49_223","49","DRAGON","223","Person","-335239295996","833856120815"
"49_38","49","DRAGON","38","Person","-316583118743","-266475514254"
"49_105","49","DRAGON","105","Person","-972477116635","-636443827597"
"49_975","49","DRAGON","975","Person","218257987450","558839907245"
"49_335","49","DRAGON","335","Person","431445746650","926948628803"
"49_733","49","DRAGON","733","Person","648321348995","870575829455"
"49_113","49","DRAGON","113","Person","-995679227941","-849944239371"
"50_897","50","DRAGON","897","Person","-272500861192","37685268447"
"50_679","50","DRAGON","679","Person","-1312299835936","-587156589793"
"50_378","50","DRAGON","378","Person","89516657764","532929261801"
"50_275","50","DRAGON","275","Person","650692113495","727898608450"
"50_177","50","DRAGON","177","Person","-556384037471","-485724647056"
"50_377","50","DRAGON","377","Person","92141701355","381257991557"
"50_336","50","DRAGON","336","Person","-1594306083985","578963427295"
"50_27","50","DRAGON","27","Person","258359001875","424909243004"
"50_360","50","DRAGON","360","Person","-435956973345","588720095664"
"51_523","51","DRAGON","523","Person","246045395625","531953436563"
"51_665","51","DRAGON","665","Person","-1520460002299","-195537452171"
"51_298","51","DRAGON","298","Person","-908018724883","364022590391"
"51_244","51","DRAGON","244","Person","-243720942520","11533187816"
"51_712","51","DRAGON","712","Person","371436981111","642337531842"
"51_809","51","DRAGON","809","Person","-697040646430","-335447697773"
"51_756","51","DRAGON","756","Person","-1482783264927","317892480539"
"51_265","51","DRAGON","265","Person","-1501800308078","-539605459951"
"51_91","51","DRAGON","91","Person","114812123236","476014746774"
"51_202","51","DRAGON","202","Person","702896059558","714810451784"
"52_323","52","DRAGON","323","Person","-1980643130678","107089215580"
"52_766","52","DRAGON","766","Person","-1501053224612","697359368265"
"52_41","52","DRAGON","41","Person","-1514625074420","-378464932695"
"52_895","52","DRAGON","895","Person","-1914569777279","873128754663"
"52_478","52","DRAGON","478","Person","-932643488935","221737713088"
"52_393","52","DRAGON","393","Person","-1184037583380","-745079592743"
"52_864","52","DRAGON","864","Person","-1390118920047","347629960685"
"52_752","52","DRAGON","752","Person","-1825573682302","104729223735"
"52_270","52","DRAGON","270","Person","650169071655","718587109755"
"53_759","53","DRAGON","759","Person","-1687896068422","-1548622845737"
"53_92","53","DRAGON","92","Person","-1364438593598","83334698245"
"53_462","53","DRAGON","462","Person","-335273227277","189697584617"
"53_563","53","DRAGON","563","Person","-259873585592","-23029706668"
"53_704","53","DRAGON","704","Person","-1030384062739","-391068682676"
"53_790","53","DRAGON","790","Person","-999201094752","-229713069561"
"53_257","53","DRAGON","257","Person","-1989424479230","-778841171105"
"53_966","53","DRAGON","966","Person","509129896206","555840115238"
"53_600","53","DRAGON","600","Person","822661897748","934076683094"
"53_58","53","DRAGON","58","Person","-48211613609","709757961266"
"53_430","53","DRAGON","430","Person","-146457107989","542340862492"
"53_93","53","DRAGON","93","Person","-893905587399","-808236660757"
"54_594","54","DRAGON","594","Person","-788665533614","734734273182"
"54_379","54","DRAGON","379","Person","-2007947606512","-471241716973"
"54_959","54","DRAGON","959","Person","-1129398298957","-380354272357"
"54_646","54","DRAGON","646","Person","-1703263794879","-182530890489"
"54_207","54","DRAGON","207","Person","-2082764896248","-209914450182"
"54_626","54","DRAGON","626","Person","939945427100","940000696880"
"54_4","54","DRAGON","4","Person","491623802240","701569638665"
"54_933","54","DRAGON","933","Person","-162817239377","822849335954"
"54_391","54","DRAGON","391","Person","-1235369393352","-733012800763"
"54_869","54","DRAGON","869","Person","-1342196432843","-634349964449"
"54_447","54","DRAGON","447","Person","-1121072765604","-697444942527"
"55_439","55","DRAGON","439","Person","-476857073381","350470616707"
"55_718","55","DRAGON","718","Person","-226150140940","750600540041"
"55_434","55","DRAGON","434","Person","-57184338185","619352627484"
"55_440","55","DRAGON","440","Person","-470838727197","438031334802"
"55_474","55","DRAGON","474","Person","-1868442053707","-1502298953606"
"55_59","55","DRAGON","59","Person","173639208175","634398223239"
"56_449","56","DRAGON","449","Person","-1147964562868","730238400751"
"56_261","56","DRAGON","261","Person","-96140904051","231909486682"
"56_703","56","DRAGON","703","Person","-304813056618","264558448864"
"56_883","56","DRAGON","883","Person","-1003457595086","-441986726821"
"56_685","56","DRAGON","685","Person","-1750409536304","923832816634"
"56_915","56","DRAGON","915","Person","-799377751625","66362123451"
"56_510","56","DRAGON","510","Person","-1954808704467","251493345219"
"56_175","56","DRAGON","175","Person","-15646541769","232146249884"
"56_470","56","DRAGON","470","Person","500117093203","894961847029"
"56_868","56","DRAGON","868","Person","-98988180739","789620271863"
"56_136","56","DRAGON","136","Person","625765540544","766068003825"
"56_314","56","DRAGON","314","Person","441424996877","476644960178"
"56_168","56","DRAGON","168","Person","-1850124794761","-1712732846032"
"57_348","57","DRAGON","348","Person","-1699229593184","-1474951372774"
"57_460","57","DRAGON","460","Person","650221983241","692957696370"
"57_830","57","DRAGON","830","Person","-391387305070","168602496152"
"57_172","57","DRAGON","172","Person","-1083880085694","-43904138859"
"57_267","57","DRAGON","267","Person","-1241638335160","354206796171"
"57_823","57","DRAGON","823","Person","-252837851759","612199899732"
"57_366","57","DRAGON","366","Person","-1407430493785","-914395619679"
"58_917","58","DRAGON","917","Person","795312559693","900183499658"
"58_100","58","DRAGON","100","Person","-1344145866782","902988204142"
"58_405","58","DRAGON","405","Person","-2003148195521","-287056425597"
"58_751","58","DRAGON","751","Person","-1974015891833","504021403932"
"58_938","58","DRAGON","938","Person","-1104389802578","892940605994"
"58_266","58","DRAGON","266","Person","-716200695553","142859571552"
"58_276","58","DRAGON","276","Person","-1908623420964","-1325585949093"
"58_645","58","DRAGON","645","Person","-566333820092","-131639651630"
"58_736","58","DRAGON","736","Person","844138737191","930439897673"
"58_144","58","DRAGON","144","Person","-127532918837","69737167781"
"59_799","59","DRAGON","799","Person","-1870593883365","-842134814753"
"59_33","59","DRAGON","33","Person","-257200105005","371402703394"
"59_416","59","DRAGON","416","Person","-2153183189374","211430901140"
"59_919","59","DRAGON","919","Person","-573638355548","-172624312404"
"59_169","59","DRAGON","169","Person","-172502517358","53601103481"
"59_401","59","DRAGON","401","Person","567066859559","620823050521"
"59_974","59","DRAGON","974","Person","-1404867404486","185256408458"
"60_315","60","DRAGON","315","Person","-91258498221","629369895208"
"60_962","60","DRAGON","962","Person","530383346276","725921183825"
"60_619","60","DRAGON","619","Person","-1073477571486","270666624167"
"60_650","60","DRAGON","650","Person","-2108658894030","-429198212600"
"60_987","60","DRAGON","987","Person","566331650888","754917008500"
"60_524","60","DRAGON","524","Person","856993216240","877187850150"
"60_477","60","DRAGON","477","Person","-597663295500","-441626612912"
"60_134","60","DRAGON","134","Person","753793421654","756696315536"
"60_149","60","DRAGON","149","Person","-745253644094","389651209627"
"60_32","60","DRAGON","32","Person","-875859784138","606772357336"
"60_454","60","DRAGON","454","Person","-1743764229215","-1257850606452"
"60_943","60","DRAGON","943","Person","-278644069115","-218487398364"
"60_338","60","DRAGON","338","Person","856406671788","912352469586"
"60_662","60","DRAGON","662","Person","228154373933","653893682151"
"60_255","60","DRAGON","255","Person","-1927064180136","125810976723"
"61_333","61","DRAGON","333","Person","839606075832","882614915967"
"61_118","61","DRAGON","118","Person","-364326103152","-296249801414"
"61_94","61","DRAGON","94","Person","-1912313742568","-1018818381337"
"61_928","61","DRAGON","928","Person","-2165314851515","-154891840180"
"61_668","61","DRAGON","668","Person","-973540992979","-87357962811"
"61_776","61","DRAGON","776","Person","-2036929024745","748912142257"
"61_30","61","DRAGON","30","Person","-5350460709","93679221889"
"61_798","61","DRAGON","798","Person","-1954220265900","874015384095"
"62_730","62","DRAGON","730","Person","-1896274695227","273393817662"
"62_890","62","DRAGON","890","Person","-193928855883","95880159631"
"62_910","62","DRAGON","910","Person","-1743018733716","-1166806347287"
"62_893","62","DRAGON","893","Person","-557929215462","311894792922"
"62_341","62","DRAGON","341","Person","-215628973575","683942439639"
"62_164","62","DRAGON","164","Person","-1460765045024","353038132524"
"62_21","62","DRAGON","21","Person","-1562805592166","-1206761703483"
"62_695","62","DRAGON","695","Person","-801933910507","492821735425"
"62_985","62","DRAGON","985","Person","819200742566","886105549137"
"62_892","62","DRAGON","892","Person","427953738320","760707444469"
"63_527","63","DRAGON","527","Person","-365939218183","904460939388"
"63_116","63","DRAGON","116","Person","-662465561198","-209592108143"
"63_546","63","DRAGON","546","Person","-10127773897","90355529758"
"63_197","63","DRAGON","197","Person","686749756064","877496896873"
"63_573","63","DRAGON","573","Person","-1510941834554","219683009784"
"63_520","63","DRAGON","520","Person","-359460791479","212394779039"
"63_854","63","DRAGON","854","Person","-1648226979462","518271231868"
"64_920","64","DRAGON","920","Person","-116848329185","763358803125"
"64_330","64","DRAGON","330","Person","42906944357","490814648814"
"64_126","64","DRAGON","126","Person","-1194524304206","-662823845229"
"64_279","64","DRAGON","279","Person","-2046296072551","-61998553530"
"64_824","64","DRAGON","824","Person","-1362744018263","-771859095308"
"64_961","64","DRAGON","961","Person","709483075074","728722603389"
"64_885","64","DRAGON","885","Person","411596764187","682615959822"
"64_589","64","DRAGON","589","Person","-1633001097428","122299026892"
"64_198","64","DRAGON","198","Person","527926365073","691971443253"
"64_553","64","DRAGON","553","Person","-761774062667","-308368359458"
"64_955","64","DRAGON","955","Person","43549313074","566450260304"
"65_139","65","DRAGON","139","Person","-430507756854","71075545484"
"65_331","65","DRAGON","331","Person","-759665213860","395166893827"
"65_108","65","DRAGON","108","Person","547848801843","858527293152"
"65_357","65","DRAGON","357","Person","-1166352116510","-492675686667"
"65_12","65","DRAGON","12","Person","471140341494","608462906169"
"65_402","65","DRAGON","402","Person","-477299015456","861753657616"
"65_716","65","DRAGON","716","Person","-851517002294","455495176601"
"65_476","65","DRAGON","476","Person","118410652645","796370315001"
"66_68","66","DRAGON","68","Person","-1392483438667","-95363502473"
"66_306","66","DRAGON","306","Person","432537618491","876189763247"
"66_217","66","DRAGON","217","Person","-577603932685","-120794558686"
"66_232","66","DRAGON","232","Person","-1818410653584","469319490516"
"66_849","66","DRAGON","849","Person","363501218893","747011836681"
"66_219","66","DRAGON","219","Person","-1113420836008","-962584890654"
"66_552","66","DRAGON","552","Person","683190903026","862867884888"
"66_541","66","DRAGON","541","Person","625601631721","829258523511"
"66_428","66","DRAGON","428","Person","-695286493691","-319598381839"
"66_53","66","DRAGON","53","Person","363514418173","835364567419"
"66_485","66","DRAGON","485","Person","-450429893590","-68984555307"
"67_674","67","DRAGON","674","Person","-341652280321","831748544462"
"67_855","67","DRAGON","855","Person","660829101209","689948246766"
"67_132","67","DRAGON","132","Person","-979428013402","722199368887"
"67_683","67","DRAGON","683","Person","-686449331508","611871365794"
"67_841","67","DRAGON","841","Person","74789007827","885585772851"
"67_55","67","DRAGON","55","Person","-307380104836","419273363310"
"67_284","67","DRAGON","284","Person","-681790906735","806859970097"
"67_622","67","DRAGON","622","Person","-1360503632461","-245118958270"
"68_828","68","DRAGON","828","Person","-1802664612433","899298108543"
"68_61","68","DRAGON","61","Person","64423097208","450473299039"
"68_114","68","DRAGON","114","Person","-43472296066","855949047877"
"68_160","68","DRAGON","160","Person","-1075265955475","-997114194105"
"68_228","68","DRAGON","228","Person","382801374767","716552246118"
"68_82","68","DRAGON","82","Person","-958400583058","874988552325"
"68_509","68","DRAGON","509","Person","-1457760794917","-950003654896"
"68_17","68","DRAGON","17","Person","374324336237","685113065427"
"68_815","68","DRAGON","815","Person","858089718147","891316546994"
"68_490","68","DRAGON","490","Person","-1520155985195","-18091742424"
"69_220","69","DRAGON","220","Person","-1267351705353","-193454531470"
"69_456","69","DRAGON","456","Person","-202986636537","299615573668"
"69_979","69","DRAGON","979","Person","940571817896","945481684981"
"69_595","69","DRAGON","595","Person","-670523144816","374628754258"
"69_429","69","DRAGON","429","Person","-638640834715","-631696770308"
"69_349","69","DRAGON","349","Person","-662281020008","-50209390869"
"69_321","69","DRAGON","321","Person","76511103979","303245346717"
"69_637","69","DRAGON","637","Person","-1847775081173","-1396582141196"
"69_138","69","DRAGON","138","Person","526381183925","849852818081"
"69_997","69","DRAGON","997","Person","-1371861587370","-1204848538128"
"69_254","69","DRAGON","254","Person","-1684878520023","-243337945049"
"69_243","69","DRAGON","243","Person","21931336064","942647561417"
"70_817","70","DRAGON","817","Person","-1481017656387","-1244624345531"
"70_672","70","DRAGON","672","Person","-1068227544354","186059921992"
"70_359","70","DRAGON","359","Person","337747593247","769131118652"
"70_457","70","DRAGON","457","Person","-451022811298","407144341928"
"70_249","70","DRAGON","249","Person","-565020653489","319363187463"
"70_568","70","DRAGON","568","Person","-723316623708","-270373273111"
"70_948","70","DRAGON","948","Person","374608586222","673518241963"
"70_739","70","DRAGON","739","Person","698968591912","758380088132"
"71_580","71","DRAGON","580","Person","-600836972473","-169906422642"
"71_215","71","DRAGON","215","Person","553400753677","803414140056"
"71_156","71","DRAGON","156","Person","-1387669684094","332865345677"
"71_505","71","DRAGON","505","Person","-821418474198","210382391648"
"71_757","71","DRAGON","757","Person","-802581567079","541669158075"
"71_44","71","DRAGON","44","Person","-346459361587","121104590217"
"71_727","71","DRAGON","727","Person","-901703983560","338117635597"
"71_856","71","DRAGON","856","Person","-1862494774249","-1531216061082"
"71_707","71","DRAGON","707","Person","-1687984646983","-104037061576"
"71_906","71","DRAGON","906","Person","-1905594023025","-1675071066760"
"71_829","71","DRAGON","829","Person","602939557497","616036218604"
"72_905","72","DRAGON","905","Person","381495113447","726781712550"
"72_499","72","DRAGON","499","Person","219033625721","572895844402"
"72_871","72","DRAGON","871","Person","-307876551761","123184996797"
"72_226","72","DRAGON","226","Person","-1673636154294","767093287889"
"72_590","72","DRAGON","590","Person","478918603360","866056703547"
"72_409","72","DRAGON","409","Person","-1500217467564","-941623923064"
"72_297","72","DRAGON","297","Person","-1009651803446","-197338200265"
"72_51","72","DRAGON","51","Person","-280181825442","-32264265067"
"72_839","72","DRAGON","839","Person","291026616198","338057056597"
"73_816","73","DRAGON","816","Person","-1281368792825","-1053093496220"
"73_715","73","DRAGON","715","Person","178852131951","833183479192"
"73_268","73","DRAGON","268","Person","-2001943154077","862356229804"
"73_958","73","DRAGON","958","Person","438291201652","779884593874"
"73_697","73","DRAGON","697","Person","-1071614587846","457026535163"
"73_96","73","DRAGON","96","Person","-1885777992920","-501694776409"
"73_994","73","DRAGON","994","Person","277165813812","713772815803"
"73_784","73","DRAGON","784","Person","-1294901180525","-774792893937"
"73_666","73","DRAGON","666","Person","-1707847486664","-564131168354"
"73_812","73","DRAGON","812","Person","-1995043133787","817008560867"
"74_281","74","DRAGON","281","Person","654684159090","689307677610"
"74_154","74","DRAGON","154","Person","620016641655","635941559534"
"74_420","74","DRAGON","420","Person","-764246191489","-640653487007"
"74_522","74","DRAGON","522","Person","-787071529360","724919563046"
"74_316","74","DRAGON","316","Person","142186635616","303505326470"
"74_484","74","DRAGON","484","Person","-1501801469550","-723626905179"
"74_313","74","DRAGON","313","Person","397704614456","465068095618"
"74_676","74","DRAGON","676","Person","400164673288","833785964291"
"74_83","74","DRAGON","83","Person","156320378293","280119258169"
"74_344","74","DRAGON","344","Person","-789103560121","738577812589"
"74_104","74","DRAGON","104","Person","-837680658993","163394490933"
"75_625","75","DRAGON","625","Person","405597607004","864400518656"
"75_295","75","DRAGON","295","Person","-1712670146874","-302004324543"
"75_473","75","DRAGON","473","Person","-423066111864","-68682575314"
"75_604","75","DRAGON","604","Person","-1461451899298","614314548772"
"75_186","75","DRAGON","186","Person","-1792315131368","-1070190969870"
"75_173","75","DRAGON","173","Person","-2046547665813","-217216507167"
"75_448","75","DRAGON","448","Person","647407414075","769745674946"
"75_627","75","DRAGON","627","Person","-1071450619113","897791597605"
"76_309","76","DRAGON","309","Person","-1977143376934","192492664710"
"76_66","76","DRAGON","66","Person","288150405517","410889173461"
"76_480","76","DRAGON","480","Person","-476804602142","-244419185125"
"76_436","76","DRAGON","436","Person","-992228890700","-234432931773"
"76_659","76","DRAGON","659","Person","-1721270152411","49537007429"
"76_334","76","DRAGON","334","Person","899129560878","946017089352"
"76_183","76","DRAGON","183","Person","-1879274136120","217373217629"
"76_337","76","DRAGON","337","Person","143475467360","182769108878"
"76_944","76","DRAGON","944","Person","-1485667150305","-414016689497"
"76_867","76","DRAGON","867","Person","-189330017465","-126535534710"
"76_537","76","DRAGON","537","Person","821049431408","882863117605"
"77_386","77","DRAGON","386","Person","-2129041252432","-1860489376412"
"77_894","77","DRAGON","894","Person","345841821122","884763635548"
"77_203","77","DRAGON","203","Person","-618000261066","540779059393"
"77_435","77","DRAGON","435","Person","679067693492","848087027200"
"77_782","77","DRAGON","782","Person","-66306296993","240915355717"
"77_545","77","DRAGON","545","Person","-43107989482","334596467614"
"77_771","77","DRAGON","771","Person","-275618289080","132006927330"
"77_982","77","DRAGON","982","Person","-2120044974756","-115347185321"
"78_237","78","DRAGON","237","Person","-253270002506","491636881283"
"78_71","78","DRAGON","71","Person","-741260398351","-62152606770"
"78_971","78","DRAGON","971","Person","-2068739590131","-1843769235417"
"78_468","78","DRAGON","468","Person","587682611791","882117202911"
"78_613","78","DRAGON","613","Person","-1405809651044","-786463782231"
"78_146","78","DRAGON","146","Person","-2105168010896","739168777228"
"78_532","78","DRAGON","532","Person","-1537179560472","677324137694"
"78_592","78","DRAGON","592","Person","-65950474671","-55411148365"
"78_171","78","DRAGON","171","Person","-717546889590","-545505908631"
"79_746","79","DRAGON","746","Person","738426224849","850560602865"
"79_901","79","DRAGON","901","Person","-1379989090420","526605613173"
"79_364","79","DRAGON","364","Person","-111585245030","565274269339"
"79_2","79","DRAGON","2","Person","-144594502","829962347471"
"79_109","79","DRAGON","109","Person","-743897808531","-580686219413"
"79_286","79","DRAGON","286","Person","-1364684256827","84240051106"
"79_194","79","DRAGON","194","Person","-1724828291479","927159792343"
"79_947","79","DRAGON","947","Person","-925544486679","-816883749618"
"79_399","79","DRAGON","399","Person","-795808448653","97786212290"
"80_737","80","DRAGON","737","Person","-1813005581300","-1172933094620"
"80_945","80","DRAGON","945","Person","407261245206","485246696858"
"80_489","80","DRAGON","489","Person","-552343322574","407092938592"
"80_669","80","DRAGON","669","Person","288054321989","459291455799"
"80_791","80","DRAGON","791","Person","-2046147271663","-1002022997954"
"80_773","80","DRAGON","773","Person","-2166993289268","-1095898561487"
"81_623","81","DRAGON","623","Person","-1981766502268","-1531543914403"
"81_308","81","DRAGON","308","Person","-1200753126042","354312402196"
"81_492","81","DRAGON","492","Person","-15756602816","349204616867"
"81_15","81","DRAGON","15","Person","863411432644","912354610644"
"81_36","81","DRAGON","36","Person","-854948741967","694745509493"
"82_287","82","DRAGON","287","Person","658708632125","825071872617"
"82_293","82","DRAGON","293","Person","696984792236","878551637700"
"82_795","82","DRAGON","795","Person","802074388847","848788212087"
"82_252","82","DRAGON","252","Person","-2100304389088","-593040831290"
"82_98","82","DRAGON","98","Person","-571561592651","735811036306"
"82_48","82","DRAGON","48","Person","-1056046833601","28889141218"
"82_633","82","DRAGON","633","Person","227484414838","399182768646"
"82_277","82","DRAGON","277","Person","-393749176064","-391491166114"
"82_54","82","DRAGON","54","Person","-2193119858937","14115527411"
"82_653","82","DRAGON","653","Person","417015611011","502306311116"
"82_634","82","DRAGON","634","Person","-180728309585","238681827458"
"83_124","83","DRAGON","124","Person","-1195736265406","465785750079"
"83_891","83","DRAGON","891","Person","-2194761741480","-845485538026"
