"id","entityA.id","entityA.type","entityB.id","entityB.type","since","until"
"10_49","10","Person","49","Guild","-1516090487956","-1013977614212"
"10_92","10","Person","92","Guild","198254127237","204899360369"
"10_50","10","Person","50","Guild","-1121798430221","-513380228926"
"10_11","10","Person","11","Guild","-1546200533216","440986322625"
"10_0","10","Person","0","Guild","-60435568624","828505726915"
"10_15","10","Person","15","Guild","-1123044161565","213824360783"
"10_98","10","Person","98","Guild","-1249710619685","-772152740454"
"10_12","10","Person","12","Guild","669986880461","896310992785"
"10_97","10","Person","97","Guild","-776064652380","-33040419392"
"10_5","10","Person","5","Guild","-102790210732","234242470795"
"10_94","10","Person","94","Guild","-1887884331807","-474115433399"
"10_13","10","Person","13","Guild","908247897086","922347033390"
"10_10","10","Person","10","Guild","183302820491","265611503905"
"10_21","10","Person","21","Guild","299984776268","841368273525"
"10_28","10","Person","28","Guild","72804072499","782381060309"
"10_25","10","Person","25","Guild","85019064011","650568553443"
"10_23","10","Person","23","Guild","-414817766868","-402639614733"
"10_36","10","Person","36","Guild","894335304012","906799733567"
"10_56","10","Person","56","Guild","-920932185697","-613831587147"
"10_52","10","Person","52","Guild","898771870269","923614228590"
"10_45","10","Person","45","Guild","-491963616091","940100350783"
"10_46","10","Person","46","Guild","-2023159106952","-1627861759964"
"10_20","10","Person","20","Guild","-1960780997078","-1269238231663"
"10_48","10","Person","48","Guild","-2067937480635","-1034431009510"
"10_19","10","Person","19","Guild","-2060286378424","658773593472"
"10_8","10","Person","8","Guild","-2080897890604","-2012768628928"
"10_47","10","Person","47","Guild","-444228531004","594199538740"
"10_18","10","Person","18","Guild","-1174542706805","98762685237"
"10_93","10","Person","93","Guild","-1034437057847","-498761183225"
"10_43","10","Person","43","Guild","-1419313322076","37520825389"
"10_55","10","Person","55","Guild","-1817187487786","-850538580174"
"10_27","10","Person","27","Guild","644313014572","800699663321"
"10_38","10","Person","38","Guild","-1599366633714","-3026306505"
"10_4","10","Person","4","Guild","-1133562067540","-948641083735"
"10_24","10","Person","24","Guild","-2057138126414","16036452517"
"10_51","10","Person","51","Guild","439561711666","515041650077"
"10_16","10","Person","16","Guild","-1022111061028","604265191463"
"10_32","10","Person","32","Guild","456252840757","831358655476"
"10_42","10","Person","42","Guild","-1027199522530","254295046894"
"10_31","10","Person","31","Guild","-844438683998","763551040383"
"10_17","10","Person","17","Guild","-2017873789593","115554339004"
"10_44","10","Person","44","Guild","356238501509","607255840287"
"10_22","10","Person","22","Guild","-2039307233174","-1155697688400"
"10_35","10","Person","35","Guild","-2092775767257","-1981857913802"
"10_95","10","Person","95","Guild","-802591794242","599684957663"
"10_41","10","Person","41","Guild","-1638624655625","648633807850"
"10_96","10","Person","96","Guild","678492639155","932870680081"
"10_40","10","Person","40","Guild","-665036402030","-37993482718"
"10_14","10","Person","14","Guild","-2051343519523","-1396717988730"
"10_6","10","Person","6","Guild","-1007350066341","-83808095161"
"10_53","10","Person","53","Guild","794388425503","894089406791"
"10_29","10","Person","29","Guild","-140563312311","414341923266"
"10_39","10","Person","39","Guild","-1062021826506","-199568954981"
"10_33","10","Person","33","Guild","-2101403698548","465981166649"
"10_1","10","Person","1","Guild","-185198581250","227848786853"
"10_26","10","Person","26","Guild","-1469259830906","-477666654724"
"10_57","10","Person","57","Guild","-1652867386642","461564256637"
"10_2","10","Person","2","Guild","-2034474066430","-477604392035"
"10_37","10","Person","37","Guild","80765707746","324106968214"
"10_7","10","Person","7","Guild","-2051873038331","121022918774"
"10_54","10","Person","54","Guild","634349717946","684817091596"
"10_30","10","Person","30","Guild","-1890164602772","-1854799259058"
"10_9","10","Person","9","Guild","-727023243067","-17810955193"
