"id","entityA.id","entityA.type","entityB.id","entityB.type","since","until"
"10_49","10","Person","49","Guild","-1516090487956","-1013977614212"
"10_92","10","Person","92","Guild","198254127237","204899360369"
"10_50","10","Person","50","Guild","-1121798430221","-513380228926"
"10_11","10","Person","11","Guild","-1546200533216","440986322625"
"10_0","10","Person","0","Guild","-60435568624","828505726915"
"10_15","10","Person","15","Guild","-1123044161565","213824360783"
"10_98","10","Person","98","Guild","-1249710619685","-772152740454"
"10_12","10","Person","12","Guild","669986880461","896310992785"
"10_97","10","Person","97","Guild","-776064652380","-33040419392"
"10_5","10","Person","5","Guild","-102790210732","234242470795"
"10_94","10","Person","94","Guild","-1887884331807","-474115433399"
"10_13","10","Person","13","Guild","908247897086","922347033390"
"10_10","10","Person","10","Guild","183302820491","265611503905"
"10_21","10","Person","21","Guild","299984776268","841368273525"
"10_28","10","Person","28","Guild","72804072499","782381060309"
"10_25","10","Person","25","Guild","85019064011","650568553443"
"10_23","10","Person","23","Guild","-414817766868","-402639614733"
"10_36","10","Person","36","Guild","894335304012","906799733567"
"10_56","10","Person","56","Guild","-920932185697","-613831587147"
"10_52","10","Person","52","Guild","898771870269","923614228590"
"10_45","10","Person","45","Guild","-491963616091","940100350783"
"10_46","10","Person","46","Guild","-2023159106952","-1627861759964"
"10_20","10","Person","20","Guild","-1960780997078","-1269238231663"
"10_48","10","Person","48","Guild","-2067937480635","-1034431009510"
"10_19","10","Person","19","Guild","-2060286378424","658773593472"
"10_8","10","Person","8","Guild","-2080897890604","-2012768628928"
"10_47","10","Person","47","Guild","-444228531004","594199538740"
"10_18","10","Person","18","Guild","-1174542706805","98762685237"
"10_93","10","Person","93","Guild","-1034437057847","-498761183225"
"10_43","10","Person","43","Guild","-1419313322076","37520825389"
"10_55","10","Person","55","Guild","-1817187487786","-850538580174"
"10_27","10","Person","27","Guild","644313014572","800699663321"
"10_38","10","Person","38","Guild","-1599366633714","-3026306505"
"10_4","10","Person","4","Guild","-1133562067540","-948641083735"
"10_24","10","Person","24","Guild","-2057138126414","16036452517"
"10_51","10","Person","51","Guild","439561711666","515041650077"
"10_16","10","Person","16","Guild","-1022111061028","604265191463"
"10_32","10","Person","32","Guild","456252840757","831358655476"
"10_42","10","Person","42","Guild","-1027199522530","254295046894"
"10_31","10","Person","31","Guild","-844438683998","763551040383"
"10_17","10","Person","17","Guild","-2017873789593","115554339004"
"10_44","10","Person","44","Guild","356238501509","607255840287"
"10_22","10","Person","22","Guild","-2039307233174","-1155697688400"
"10_35","10","Person","35","Guild","-2092775767257","-1981857913802"
"10_95","10","Person","95","Guild","-802591794242","599684957663"
"10_41","10","Person","41","Guild","-1638624655625","648633807850"
"10_96","10","Person","96","Guild","678492639155","932870680081"
"10_40","10","Person","40","Guild","-665036402030","-37993482718"
"10_14","10","Person","14","Guild","-2051343519523","-1396717988730"
"10_6","10","Person","6","Guild","-1007350066341","-83808095161"
"10_53","10","Person","53","Guild","794388425503","894089406791"
"10_29","10","Person","29","Guild","-140563312311","414341923266"
"10_39","10","Person","39","Guild","-1062021826506","-199568954981"
"10_33","10","Person","33","Guild","-2101403698548","465981166649"
"10_1","10","Person","1","Guild","-185198581250","227848786853"
"10_26","10","Person","26","Guild","-1469259830906","-477666654724"
"10_57","10","Person","57","Guild","-1652867386642","461564256637"
"10_2","10","Person","2","Guild","-2034474066430","-477604392035"
"10_37","10","Person","37","Guild","80765707746","324106968214"
"10_7","10","Person","7","Guild","-2051873038331","121022918774"
"10_54","10","Person","54","Guild","634349717946","684817091596"
"10_30","10","Person","30","Guild","-1890164602772","-1854799259058"
"10_9","10","Person","9","Guild","-727023243067","-17810955193"
"id","entityA.id","entityA.type","entityB.id","entityB.type","since","until"
"11_75","11","Person","75","Guild","117337829762","739850245940"
"11_76","11","Person","76","Guild","-931828331672","599203010582"
"11_77","11","Person","77","Guild","-1008140131970","-513150822822"
"11_78","11","Person","78","Guild","125177690483","811325195200"
"11_79","11","Person","79","Guild","-1817435161863","112057492037"
"11_80","11","Person","80","Guild","-315914509321","-210039618435"
"11_81","11","Person","81","Guild","-1981192530334","766133993682"
"11_82","11","Person","82","Guild","-2201485419575","755246947713"
"11_83","11","Person","83","Guild","-957042162696","745957203200"
"11_84","11","Person","84","Guild","-698429979420","829137198320"
"11_85","11","Person","85","Guild","-1756586552359","458011032225"
"11_86","11","Person","86","Guild","-707672772755","399406984531"
"11_60","11","Person","60","Guild","-1414579052797","-603392366630"
"11_63","11","Person","63","Guild","-1180498046130","-489139326795"
"11_48","11","Person","48","Guild","728460495850","815905234852"
"11_44","11","Person","44","Guild","-1228480828900","-1092610023105"
"11_51","11","Person","51","Guild","-239809290045","781012529918"
"11_66","11","Person","66","Guild","-1212289880768","539781796097"
"11_69","11","Person","69","Guild","-427037165528","-171969466631"
"11_11","11","Person","11","Guild","-1509655951076","-967026988610"
"11_32","11","Person","32","Guild","96007301729","164403052827"
"11_72","11","Person","72","Guild","-861482886867","682201403570"
"11_71","11","Person","71","Guild","-1935310400465","149998216092"
"11_59","11","Person","59","Guild","-1778784966102","-456931116924"
"11_50","11","Person","50","Guild","-951323394118","401116002178"
"11_19","11","Person","19","Guild","25837250104","145569424506"
"11_65","11","Person","65","Guild","-1471857589492","-552636687733"
"11_87","11","Person","87","Guild","491083294427","794722222741"
"11_23","11","Person","23","Guild","-2157888943758","-1711803682138"
"11_89","11","Person","89","Guild","-133358107338","269250368250"
"11_96","11","Person","96","Guild","447974217362","879401278490"
"11_5","11","Person","5","Guild","13590535251","24838814701"
"11_68","11","Person","68","Guild","-984129612794","-99032335255"
"11_49","11","Person","49","Guild","-1757996344317","-1135997968365"
"11_57","11","Person","57","Guild","-170427658006","326875231232"
"11_21","11","Person","21","Guild","-11418607457","115318625520"
"11_70","11","Person","70","Guild","-1297879794734","693323284390"
"11_15","11","Person","15","Guild","822717706168","920755206057"
"11_25","11","Person","25","Guild","-6872651304","654957456566"
"11_97","11","Person","97","Guild","186673577444","563034393562"
"11_64","11","Person","64","Guild","-504181203873","426752854131"
"11_1","11","Person","1","Guild","-554781783980","382087481097"
"11_47","11","Person","47","Guild","-1116029240798","154589491500"
"11_43","11","Person","43","Guild","498654682931","703523029503"
"11_18","11","Person","18","Guild","-1939243930656","-1066772880355"
"11_22","11","Person","22","Guild","-628882008006","870129074846"
"11_55","11","Person","55","Guild","377605532474","469448851010"
"11_36","11","Person","36","Guild","-1252264007063","-852475426962"
"11_54","11","Person","54","Guild","-777807525921","-717937345233"
"11_58","11","Person","58","Guild","-1667125317497","568899589102"
"11_0","11","Person","0","Guild","547233048703","930460432527"
"11_26","11","Person","26","Guild","-168222398840","275900551005"
"11_29","11","Person","29","Guild","-1401423526327","-1044417526067"
"11_14","11","Person","14","Guild","738650303077","929622502303"
"11_16","11","Person","16","Guild","-681509404916","-639863783338"
"11_6","11","Person","6","Guild","-1231282187935","731418631035"
"11_88","11","Person","88","Guild","111215465868","230292316714"
"11_20","11","Person","20","Guild","-153566637798","324547993940"
"11_52","11","Person","52","Guild","-1421565504702","717299906130"
"11_45","11","Person","45","Guild","-1964099318372","-1790459281778"
"11_4","11","Person","4","Guild","-1847124768606","-1588624690710"
"11_41","11","Person","41","Guild","368693156511","641517715877"
"11_98","11","Person","98","Guild","-1894220846106","-942092386690"
"11_74","11","Person","74","Guild","583606854741","858732490068"
"11_2","11","Person","2","Guild","-1194650592960","-114450989294"
"11_38","11","Person","38","Guild","26793114545","355922964998"
"11_10","11","Person","10","Guild","-775870504996","906106769803"
"11_39","11","Person","39","Guild","-44107388682","497324795725"
"11_95","11","Person","95","Guild","-203335274200","-190069306875"
"12_87","12","Person","87","Guild","-812564842459","-349857542012"
"12_88","12","Person","88","Guild","-1677744864756","-1427559701626"
"12_89","12","Person","89","Guild","-371461603207","71930405013"
"12_90","12","Person","90","Guild","-1702473401816","362424265248"
"12_91","12","Person","91","Guild","-1145469941253","-516492540429"
"12_30","12","Person","30","Guild","-1173438939586","-607418575358"
"12_34","12","Person","34","Guild","393008935641","481311090009"
"12_67","12","Person","67","Guild","-72861766589","212217341449"
"12_20","12","Person","20","Guild","-1669194043308","-1139729041770"
"12_97","12","Person","97","Guild","693043070503","924571983632"
"12_83","12","Person","83","Guild","258703664955","377825887059"
"12_37","12","Person","37","Guild","-8013626957","342090905262"
"12_49","12","Person","49","Guild","-408221586379","-38443057917"
"12_80","12","Person","80","Guild","487953621586","684418227579"
"12_27","12","Person","27","Guild","-1958417363222","-563364585866"
"12_22","12","Person","22","Guild","-178438219998","653409501546"
"12_58","12","Person","58","Guild","162927594240","179443012285"
"12_68","12","Person","68","Guild","-1486655029830","-1393778318575"
"12_75","12","Person","75","Guild","-1317982447850","783498106471"
"12_51","12","Person","51","Guild","147790949005","490662293648"
"12_71","12","Person","71","Guild","-1202949086796","537880148789"
"12_48","12","Person","48","Guild","-569983682055","733895741646"
"12_77","12","Person","77","Guild","-541317876736","697244465691"
"12_82","12","Person","82","Guild","229560747719","828034043533"
"12_13","12","Person","13","Guild","-2025157286548","-1396559966988"
"12_40","12","Person","40","Guild","-1632528760994","239664254424"
"12_23","12","Person","23","Guild","-876232834822","-289496449890"
"12_44","12","Person","44","Guild","381776856701","877904455898"
"12_25","12","Person","25","Guild","-171473584159","136066941857"
"12_65","12","Person","65","Guild","-1150322496270","-307057104863"
"12_73","12","Person","73","Guild","-206295720675","-158952033070"
"12_43","12","Person","43","Guild","159408121772","190502757755"
"12_61","12","Person","61","Guild","-529857803042","917968366256"
"12_14","12","Person","14","Guild","-98809748068","897343267637"
"12_47","12","Person","47","Guild","940689148676","946166266682"
"12_69","12","Person","69","Guild","-1812656852142","-7520065753"
"12_31","12","Person","31","Guild","-554014264994","189194510801"
"12_45","12","Person","45","Guild","-352199000912","12164400056"
"13_92","13","Person","92","Guild","-625904542695","-352628549828"
"13_93","13","Person","93","Guild","-1220221652447","-64345660426"
"13_94","13","Person","94","Guild","-1909601450006","247113443165"
"13_95","13","Person","95","Guild","-1859565583308","-228037419645"
"13_79","13","Person","79","Guild","-1531615333749","-977526823850"
"13_75","13","Person","75","Guild","-1038844331330","-116335027880"
"13_8","13","Person","8","Guild","-628168302574","576252713626"
"13_96","13","Person","96","Guild","-1463954483003","-633203345362"
"13_0","13","Person","0","Guild","592540795429","725294806483"
"13_10","13","Person","10","Guild","812526023915","884122499633"
"13_17","13","Person","17","Guild","-127460088653","563096376874"
"13_63","13","Person","63","Guild","350775990676","616356403587"
"13_85","13","Person","85","Guild","673660016794","845386690839"
"13_72","13","Person","72","Guild","-2181707007239","746409148178"
"13_62","13","Person","62","Guild","-1002363658155","855098704587"
"13_65","13","Person","65","Guild","-339287300769","-198109949926"
"13_90","13","Person","90","Guild","-1895062494088","-1513839067691"
"13_34","13","Person","34","Guild","840932999458","910584943444"
"13_83","13","Person","83","Guild","-2186081764210","-1645809872482"
"13_81","13","Person","81","Guild","319459404361","567110655971"
"13_88","13","Person","88","Guild","-1202442471387","311169265504"
"13_52","13","Person","52","Guild","367300619563","783872745145"
"13_37","13","Person","37","Guild","-43062068614","794978033372"
"13_12","13","Person","12","Guild","-1521172413239","-487120312279"
"13_14","13","Person","14","Guild","428655550423","894444651532"
"13_11","13","Person","11","Guild","-123873807967","511439608311"
"13_73","13","Person","73","Guild","-1700906026879","87441231232"
"13_2","13","Person","2","Guild","352581286125","719440943156"
"13_21","13","Person","21","Guild","-1804575258409","-1302000816681"
"13_39","13","Person","39","Guild","21348116223","515168442444"
"13_84","13","Person","84","Guild","828381961510","923946311222"
"13_42","13","Person","42","Guild","943660641288","944975524810"
"13_67","13","Person","67","Guild","-1265138704784","-279125264180"
"13_61","13","Person","61","Guild","500510230102","646694900925"
"13_28","13","Person","28","Guild","785991248341","796023137562"
"14_96","14","Person","96","Guild","-1998354769257","-1859211726855"
"14_97","14","Person","97","Guild","-62380956143","22787147387"
"14_82","14","Person","82","Guild","-776148361002","-570956213385"
"14_94","14","Person","94","Guild","406293915325","595486117191"
"14_56","14","Person","56","Guild","-72641207485","485254515170"
"14_77","14","Person","77","Guild","406757152160","932566199629"
"14_46","14","Person","46","Guild","-895333255831","-210577305456"
"14_38","14","Person","38","Guild","-1327894437758","51420086105"
"14_40","14","Person","40","Guild","-1960913114907","-545242139512"
"14_85","14","Person","85","Guild","-223009054972","796433489173"
"14_44","14","Person","44","Guild","-431034445537","-255786803329"
"14_24","14","Person","24","Guild","-705719243290","660091750801"
"14_72","14","Person","72","Guild","-1799891350887","-989338998191"
"14_2","14","Person","2","Guild","-2198729638583","-881019258984"
"14_49","14","Person","49","Guild","-1669254266353","-573086088772"
"14_6","14","Person","6","Guild","-1337274121895","-699998401376"
"14_36","14","Person","36","Guild","-1180459018839","784943990870"
"14_52","14","Person","52","Guild","-1674449840778","-878155431630"
"14_12","14","Person","12","Guild","-219171544524","595353093197"
"0_0","0","Person","0","Guild","287097779557","579764691965"
"0_1","0","Person","1","Guild","-480452864979","133566856742"
"0_2","0","Person","2","Guild","933575545193","936647433059"
"0_3","0","Person","3","Guild","-1574558791101","44884413660"
"0_4","0","Person","4","Guild","-753802474429","180337887160"
"0_5","0","Person","5","Guild","504912694567","740544613713"
"0_6","0","Person","6","Guild","-776453503511","868403587600"
"0_7","0","Person","7","Guild","-573119729739","668447923965"
"0_8","0","Person","8","Guild","-470149418683","85750032627"
"0_24","0","Person","24","Guild","-1646474494533","268942615847"
"0_21","0","Person","21","Guild","-290525524106","-784088484"
"0_74","0","Person","74","Guild","-1900176968322","-810222491733"
"0_92","0","Person","92","Guild","823547153777","924905931540"
"0_23","0","Person","23","Guild","943305679274","945160691583"
"0_91","0","Person","91","Guild","-2140333369183","-1362278280288"
"0_37","0","Person","37","Guild","133389204180","759391618042"
"0_55","0","Person","55","Guild","-2165291866521","838381154546"
"0_45","0","Person","45","Guild","-1115996997505","-1080912536258"
"0_41","0","Person","41","Guild","-787089446727","724276190937"
"0_54","0","Person","54","Guild","31060455810","721024052548"
"0_43","0","Person","43","Guild","556243645759","766284003063"
"0_35","0","Person","35","Guild","-414797641888","-110232093236"
"0_27","0","Person","27","Guild","927092871608","932668833058"
"0_44","0","Person","44","Guild","99375593107","477418695130"
"0_93","0","Person","93","Guild","-1816060077581","604769018434"
"0_32","0","Person","32","Guild","-1677782400258","-1171100977867"
"0_78","0","Person","78","Guild","-2129695365694","-1344806631371"
"0_36","0","Person","36","Guild","-1802407890606","768918185067"
"0_80","0","Person","80","Guild","-1167073328244","-304007576294"
"0_47","0","Person","47","Guild","-558159458498","-464460512605"
"0_16","0","Person","16","Guild","-960549155550","-550148486759"
"0_9","0","Person","9","Guild","-201071504539","279905841962"
"0_94","0","Person","94","Guild","-1980223481802","543847510700"
"0_13","0","Person","13","Guild","657388287061","752212834356"
"0_72","0","Person","72","Guild","607287811700","823465823095"
"0_14","0","Person","14","Guild","-552645169062","2668871026"
"0_48","0","Person","48","Guild","-1459052145430","616150058214"
"0_19","0","Person","19","Guild","-1032085992413","-229824807286"
"0_42","0","Person","42","Guild","-2201336995592","-1659370284108"
"0_60","0","Person","60","Guild","-1612023362813","-949372932022"
"0_95","0","Person","95","Guild","123947463502","447259868121"
"0_22","0","Person","22","Guild","-882907549747","-255686064855"
"0_73","0","Person","73","Guild","-1961438326940","939365465433"
"0_25","0","Person","25","Guild","-1803639974854","933146197920"
"0_85","0","Person","85","Guild","-474808272987","-387883683178"
"0_33","0","Person","33","Guild","-433060988037","199957169877"
"0_89","0","Person","89","Guild","-466116189974","349383032874"
"0_39","0","Person","39","Guild","-1266804712755","-849081375413"
"0_63","0","Person","63","Guild","-316091016672","-247490667963"
"0_10","0","Person","10","Guild","526862253701","708037144571"
"0_77","0","Person","77","Guild","-545161764753","803603089111"
"0_76","0","Person","76","Guild","-1898342500304","653721987534"
"0_81","0","Person","81","Guild","-709904582318","-285818935140"
"0_52","0","Person","52","Guild","113519251851","202221040761"
"0_31","0","Person","31","Guild","-1072393008970","-695019070876"
"0_56","0","Person","56","Guild","-1014821577876","892930563889"
"0_15","0","Person","15","Guild","711936029992","879564984368"
"0_30","0","Person","30","Guild","-1356505080434","734975944708"
"0_79","0","Person","79","Guild","-1935257250121","-1140300486111"
"0_18","0","Person","18","Guild","-779284073322","877360992332"
"0_86","0","Person","86","Guild","-1672520340201","-54401058990"
"0_90","0","Person","90","Guild","-1738271852058","-191918807936"
"1_9","1","Person","9","Guild","-1949460068456","-7832889276"
"1_10","1","Person","10","Guild","-791256637941","153273079231"
"1_11","1","Person","11","Guild","-590296206800","-8113273148"
"1_12","1","Person","12","Guild","-2009464905767","-1211312593626"
"1_13","1","Person","13","Guild","-1789184097707","-948275265157"
"1_14","1","Person","14","Guild","432879663765","581180697720"
"1_15","1","Person","15","Guild","-929757578076","814035990666"
"1_16","1","Person","16","Guild","-1718248266106","-238615977389"
"1_17","1","Person","17","Guild","886580941058","935966720933"
"1_18","1","Person","18","Guild","-645779625096","493707883272"
"1_19","1","Person","19","Guild","-2037636516243","-1850100628560"
"1_20","1","Person","20","Guild","656518334893","814736459780"
"1_21","1","Person","21","Guild","-867367710102","-562423675854"
"1_22","1","Person","22","Guild","-1306113410755","-1017070279309"
"1_23","1","Person","23","Guild","-1715974076900","423465222186"
"1_24","1","Person","24","Guild","-1119446033531","284930037110"
"1_25","1","Person","25","Guild","-746179403308","-544572082508"
"1_26","1","Person","26","Guild","-27541318514","834564521087"
"1_27","1","Person","27","Guild","785179007242","904801675904"
"1_28","1","Person","28","Guild","194341085892","507487751200"
"1_70","1","Person","70","Guild","472461792790","753046048102"
"1_41","1","Person","41","Guild","-430485346709","-171699451934"
"1_1","1","Person","1","Guild","-2059300464285","-621548585314"
"1_29","1","Person","29","Guild","-1486829765630","-556540441478"
"1_65","1","Person","65","Guild","-809685466998","-719391450828"
"1_53","1","Person","53","Guild","-1020661925508","-959295558515"
"1_73","1","Person","73","Guild","124012416219","865022708933"
"1_89","1","Person","89","Guild","-1617427869517","434199136154"
"1_47","1","Person","47","Guild","548353304594","855824500566"
"1_83","1","Person","83","Guild","-1073670826640","670865385468"
"1_3","1","Person","3","Guild","645744068603","777481754004"
"1_97","1","Person","97","Guild","-1412932954174","-182537062003"
"1_45","1","Person","45","Guild","318881841221","757947819616"
"1_77","1","Person","77","Guild","569422989325","862477586496"
"1_80","1","Person","80","Guild","-967971929073","277808640988"
"1_36","1","Person","36","Guild","271736754162","675231832317"
"1_79","1","Person","79","Guild","-150929360957","378540518881"
"1_40","1","Person","40","Guild","827973297536","928545026024"
"1_74","1","Person","74","Guild","-2108223389993","-1645572130752"
"1_58","1","Person","58","Guild","-93459360637","575978028811"
"1_48","1","Person","48","Guild","-961000912296","-464793734559"
"1_88","1","Person","88","Guild","522636108202","842120312878"
"1_7","1","Person","7","Guild","-168684165272","-138485861763"
"1_30","1","Person","30","Guild","407954211348","638399766634"
"1_86","1","Person","86","Guild","-1112408091186","-1048410942604"
"1_51","1","Person","51","Guild","313918935710","675398405369"
"1_85","1","Person","85","Guild","-477935288801","484349085234"
"1_50","1","Person","50","Guild","907645918682","935078562918"
"1_42","1","Person","42","Guild","-761586868860","-337896506762"
"1_39","1","Person","39","Guild","-1556745798270","19244318483"
"1_8","1","Person","8","Guild","-173008072056","-78813620590"
"1_5","1","Person","5","Guild","783647216876","933456318639"
"1_54","1","Person","54","Guild","227524111357","252269515540"
"1_91","1","Person","91","Guild","704426612345","738428986531"
"1_61","1","Person","61","Guild","855548289085","871583624946"
"1_69","1","Person","69","Guild","271586352537","327071788151"
"1_44","1","Person","44","Guild","-1942793235083","-959289527221"
"1_71","1","Person","71","Guild","-1094899923122","514132070006"
"1_43","1","Person","43","Guild","674696126648","844162099675"
"1_60","1","Person","60","Guild","-441133447357","914748236487"
"1_59","1","Person","59","Guild","826558433538","920867705699"
"1_0","1","Person","0","Guild","-982935576184","725696510378"
"1_33","1","Person","33","Guild","928648788420","937274504592"
"1_96","1","Person","96","Guild","696905401161","786640376203"
"1_2","1","Person","2","Guild","683928056282","871728800974"
"1_56","1","Person","56","Guild","787191198950","860950829230"
"1_76","1","Person","76","Guild","-167127057758","321124118114"
"1_87","1","Person","87","Guild","-192739188570","-134533711497"
"1_95","1","Person","95","Guild","677489089495","915234763842"
"1_78","1","Person","78","Guild","-337475387443","483077531819"
"1_38","1","Person","38","Guild","672723587569","766845889385"
"1_37","1","Person","37","Guild","-596339552338","-299250182708"
"1_31","1","Person","31","Guild","910917476787","917576815367"
"1_94","1","Person","94","Guild","-1466711776585","-461616144423"
"1_75","1","Person","75","Guild","-9989164081","592711022947"
"1_98","1","Person","98","Guild","620437709477","672969258173"
"1_46","1","Person","46","Guild","581488297111","699349147276"
"1_93","1","Person","93","Guild","221021326598","234800435224"
"1_68","1","Person","68","Guild","-1290697577211","-883470812264"
"1_62","1","Person","62","Guild","-531305615745","-200594197148"
"1_64","1","Person","64","Guild","257872871331","475939012889"
"1_32","1","Person","32","Guild","-510584522495","544037548147"
"1_63","1","Person","63","Guild","-1632503611261","-131356871256"
"1_55","1","Person","55","Guild","-1724785013850","-439402807876"
"1_34","1","Person","34","Guild","-1539727375384","-39303909812"
"1_57","1","Person","57","Guild","-1833264600949","571380898887"
"1_72","1","Person","72","Guild","575746572828","799428775221"
"1_35","1","Person","35","Guild","-1167618001005","-838043067280"
"2_29","2","Person","29","Guild","838139979065","869020557499"
"2_30","2","Person","30","Guild","-1308917627217","-181033440578"
"2_31","2","Person","31","Guild","43712753227","706077337867"
"2_32","2","Person","32","Guild","-941514792163","-96176018093"
"2_33","2","Person","33","Guild","-285920993683","380683181280"
"2_34","2","Person","34","Guild","-2039742821058","-1341829212818"
"2_35","2","Person","35","Guild","-1281145324922","632398729930"
"2_36","2","Person","36","Guild","-78935099512","905093191289"
"2_37","2","Person","37","Guild","-2150051175315","-1908071607772"
"2_38","2","Person","38","Guild","132056560552","501633869904"
"2_39","2","Person","39","Guild","92254607878","857628666429"
"2_40","2","Person","40","Guild","430118185100","682116319650"
"2_50","2","Person","50","Guild","-1418652613882","901344595409"
"2_64","2","Person","64","Guild","-405791580069","620012558334"
"2_54","2","Person","54","Guild","380008000729","883212545355"
"2_71","2","Person","71","Guild","-131392767768","432582089687"
"2_6","2","Person","6","Guild","-1047658790198","573526876831"
"2_25","2","Person","25","Guild","-1255868461721","912963269224"
"2_19","2","Person","19","Guild","84124612737","708163724653"
"2_4","2","Person","4","Guild","-1945167885083","-1879484088761"
"2_13","2","Person","13","Guild","-481564307930","711161367733"
"2_98","2","Person","98","Guild","649688873296","853905620110"
"2_53","2","Person","53","Guild","-1615248120592","95896258678"
"2_92","2","Person","92","Guild","-2144563706389","-940948031011"
"2_90","2","Person","90","Guild","421898547609","902718329337"
"2_95","2","Person","95","Guild","243416920509","347947295819"
"2_78","2","Person","78","Guild","-1308139201060","-1000976626875"
"2_67","2","Person","67","Guild","-1028717435619","-142136739965"
"2_14","2","Person","14","Guild","89319179653","821807123790"
"2_2","2","Person","2","Guild","802941713718","819375336515"
"2_74","2","Person","74","Guild","40719214647","279384049681"
"2_24","2","Person","24","Guild","384739236737","530614715996"
"2_81","2","Person","81","Guild","-420326543184","406459232831"
"2_76","2","Person","76","Guild","-2100871021520","-1606496411156"
"2_0","2","Person","0","Guild","-1215403227773","194171594445"
"2_83","2","Person","83","Guild","-1642815879725","-438356459428"
"2_55","2","Person","55","Guild","-1990145720881","146874925083"
"2_79","2","Person","79","Guild","-211382431568","194551943043"
"2_82","2","Person","82","Guild","-390893548912","-24597687296"
"2_3","2","Person","3","Guild","-2127693217540","-1925226131264"
"2_26","2","Person","26","Guild","-615480408954","274933522090"
"2_17","2","Person","17","Guild","-176227245617","-42136763852"
"2_12","2","Person","12","Guild","530824833890","687604736226"
"2_28","2","Person","28","Guild","-554286280949","-499967989333"
"2_44","2","Person","44","Guild","134481618681","155630077524"
"2_49","2","Person","49","Guild","-322926097106","-77970027831"
"2_87","2","Person","87","Guild","-197033990450","601649248863"
"2_63","2","Person","63","Guild","879873831063","900813449614"
"2_10","2","Person","10","Guild","17405839104","760879941977"
"2_84","2","Person","84","Guild","-2116174635141","-372336482378"
"2_20","2","Person","20","Guild","-1018044981805","-724634481753"
"2_41","2","Person","41","Guild","-1972578498358","304356723803"
"2_47","2","Person","47","Guild","-2092074044008","-1515826689357"
"2_56","2","Person","56","Guild","-1893472080819","-1772719505770"
"2_66","2","Person","66","Guild","-654700273394","573310739619"
"2_69","2","Person","69","Guild","-1142972790782","-895498906306"
"2_8","2","Person","8","Guild","-672211517551","-610086662119"
"2_15","2","Person","15","Guild","-1875473505288","-579545017840"
"2_23","2","Person","23","Guild","-144328254876","675281905179"
"2_62","2","Person","62","Guild","-656727527895","478955148140"
"2_27","2","Person","27","Guild","886318834506","938497271148"
"2_72","2","Person","72","Guild","-551445697229","673556837645"
"2_51","2","Person","51","Guild","586247166195","806680701620"
"2_94","2","Person","94","Guild","-588783593678","757653947794"
"2_7","2","Person","7","Guild","-358014877816","-215963789970"
"2_48","2","Person","48","Guild","554994127785","577339802907"
"2_86","2","Person","86","Guild","695767584314","739050900063"
"2_91","2","Person","91","Guild","-791936603191","207416187445"
"2_68","2","Person","68","Guild","220786000796","689219313058"
"2_57","2","Person","57","Guild","-2054406732823","637420876690"
"2_70","2","Person","70","Guild","-1589808992470","-1588538421088"
"2_77","2","Person","77","Guild","650837813868","776409631835"
"2_9","2","Person","9","Guild","305205366823","599338444154"
"2_73","2","Person","73","Guild","-1382064595366","627555427518"
"3_41","3","Person","41","Guild","-385714228730","36226649005"
"3_42","3","Person","42","Guild","-1308089138471","772718588182"
"3_43","3","Person","43","Guild","-522361085241","317680849766"
"3_93","3","Person","93","Guild","-279418709629","864229749283"
"3_10","3","Person","10","Guild","619890990422","852914695260"
"3_62","3","Person","62","Guild","500259871539","925680467164"
"3_60","3","Person","60","Guild","-436690461460","-179305252911"
"3_24","3","Person","24","Guild","-1229623522218","678503186587"
"3_69","3","Person","69","Guild","-720888384146","686558778108"
"3_28","3","Person","28","Guild","-1277837702443","-1216563937135"
"3_84","3","Person","84","Guild","-780909263371","348883133423"
"3_40","3","Person","40","Guild","-40898881965","421162966549"
"3_86","3","Person","86","Guild","735077894505","830309298812"
"3_29","3","Person","29","Guild","-1810994906172","488045382339"
"3_74","3","Person","74","Guild","-419854871916","-414064019551"
"3_85","3","Person","85","Guild","-1264345861272","-1043178337337"
"3_53","3","Person","53","Guild","-1615380083508","-699318449894"
"3_9","3","Person","9","Guild","363644577826","902337542984"
"3_96","3","Person","96","Guild","-919653623649","853030629058"
"3_98","3","Person","98","Guild","-2130772077881","-928831594791"
"3_67","3","Person","67","Guild","-286293707054","591909150060"
"3_97","3","Person","97","Guild","674901058041","874517324598"
"3_83","3","Person","83","Guild","549330712021","747132111535"
"3_94","3","Person","94","Guild","-1503665141906","288798950125"
"3_23","3","Person","23","Guild","168194632574","246109284670"
"4_44","4","Person","44","Guild","-606243637901","-314909404507"
"4_45","4","Person","45","Guild","-1945185217773","768814913180"
"4_46","4","Person","46","Guild","-1683910760222","-1480563684265"
"4_47","4","Person","47","Guild","-1183740278726","-1121542243413"
"4_48","4","Person","48","Guild","-2071450291948","-1689759164634"
"4_56","4","Person","56","Guild","-524969776839","775923991466"
"4_57","4","Person","57","Guild","-827440618933","90295252298"
"4_95","4","Person","95","Guild","718032730725","721475484558"
"4_9","4","Person","9","Guild","241974165992","785165471388"
"4_82","4","Person","82","Guild","-273582980760","798011479135"
"4_81","4","Person","81","Guild","-972002704832","-144151491128"
"4_66","4","Person","66","Guild","415479083445","543355484785"
"4_62","4","Person","62","Guild","-1943531484675","-559007563972"
"4_51","4","Person","51","Guild","357522462952","732993937202"
"4_12","4","Person","12","Guild","-1771245280216","-47609697645"
