"id","entityA.id","entityA.type","entityB.id","entityB.type","since"
"6_35","6","Person","35","Person","-140456758300"
"20_35","20","Person","35","Person","-1727228821216"
"30_36","30","Person","36","Person","683206362400"
"35_36","35","Person","36","Person","-808785576196"
"4_36","4","Person","36","Person","-1699408886324"
"20_36","20","Person","36","Person","-1827215557098"
"10_36","10","Person","36","Person","98965517666"
"23_37","23","Person","37","Person","689142218562"
"9_37","9","Person","37","Person","842537419997"
"8_37","8","Person","37","Person","-1650243934049"
"6_37","6","Person","37","Person","-1669063319484"
"31_37","31","Person","37","Person","-426367581026"
"15_38","15","Person","38","Person","779127567722"
"3_38","3","Person","38","Person","-1851034831266"
"13_38","13","Person","38","Person","-452138811763"
"25_38","25","Person","38","Person","-1797290204721"
"10_38","10","Person","38","Person","-1919260167395"
"15_39","15","Person","39","Person","-1271346062995"
"14_39","14","Person","39","Person","-27891920110"
"19_39","19","Person","39","Person","335422817310"
"6_39","6","Person","39","Person","-1440473862012"
"3_39","3","Person","39","Person","-184755102831"
"15_40","15","Person","40","Person","-1244404381133"
"30_40","30","Person","40","Person","-1453375095543"
"24_40","24","Person","40","Person","-193664777555"
"20_40","20","Person","40","Person","-1788891493519"
"10_40","10","Person","40","Person","214897691842"
"0_41","0","Person","41","Person","-455161729045"
"32_41","32","Person","41","Person","-1477594499064"
"26_41","26","Person","41","Person","-1167621178096"
"37_41","37","Person","41","Person","134077665312"
"15_41","15","Person","41","Person","639222654884"
"12_42","12","Person","42","Person","-194561746580"
"34_42","34","Person","42","Person","-1765177881878"
"27_42","27","Person","42","Person","725762176220"
"4_42","4","Person","42","Person","503222819861"
"36_42","36","Person","42","Person","-833932993832"
"3_43","3","Person","43","Person","-1160097669384"
"6_43","6","Person","43","Person","293958559908"
"9_43","9","Person","43","Person","47440205263"
"27_43","27","Person","43","Person","-378605123376"
"5_43","5","Person","43","Person","895733175818"
"0_44","0","Person","44","Person","-1223031849304"
"25_44","25","Person","44","Person","419256595554"
"9_44","9","Person","44","Person","250553662825"
"4_44","4","Person","44","Person","63671619750"
"10_44","10","Person","44","Person","-83457007492"
"15_45","15","Person","45","Person","59266032687"
"12_45","12","Person","45","Person","-1735904567980"
"7_45","7","Person","45","Person","591470625716"
"9_45","9","Person","45","Person","-459973362377"
"5_45","5","Person","45","Person","-1920630142638"
"28_46","28","Person","46","Person","-2703676052"
"41_46","41","Person","46","Person","501941594637"
"4_46","4","Person","46","Person","285893772626"
"31_46","31","Person","46","Person","-336221429874"
"10_46","10","Person","46","Person","624672851357"
"16_47","16","Person","47","Person","-1225293692477"
"3_47","3","Person","47","Person","-556474614221"
"23_47","23","Person","47","Person","-1342944689525"
"6_47","6","Person","47","Person","277910297584"
"9_47","9","Person","47","Person","-749345675414"
"29_48","29","Person","48","Person","-571066249789"
"45_48","45","Person","48","Person","-746258717253"
"9_48","9","Person","48","Person","-1015072036879"
"20_48","20","Person","48","Person","-1186903732446"
"10_48","10","Person","48","Person","-1170388002504"
"2_49","2","Person","49","Person","265301714660"
"23_49","23","Person","49","Person","-567718838419"
"42_49","42","Person","49","Person","-528688192665"
"6_49","6","Person","49","Person","851907376247"
"5_49","5","Person","49","Person","-1037868112759"
"35_50","35","Person","50","Person","-164567256645"
"3_50","3","Person","50","Person","-1904409346621"
"23_50","23","Person","50","Person","-997635166662"
"4_50","4","Person","50","Person","-975294542008"
"21_50","21","Person","50","Person","-895546835086"
"30_51","30","Person","51","Person","-1161186286916"
"14_51","14","Person","51","Person","755803578006"
"45_51","45","Person","51","Person","372114756169"
"5_51","5","Person","51","Person","-1875913167764"
"10_51","10","Person","51","Person","-2095777773187"
"40_52","40","Person","52","Person","661589117214"
"6_52","6","Person","52","Person","-1273996181627"
"27_52","27","Person","52","Person","-624376288885"
"4_52","4","Person","52","Person","-990968465842"
"5_52","5","Person","52","Person","805303229406"
"30_53","30","Person","53","Person","-2112304526017"
"51_53","51","Person","53","Person","780219190798"
"38_53","38","Person","53","Person","-1826501987139"
"41_53","41","Person","53","Person","-116982294590"
"43_53","43","Person","53","Person","-818744504907"
"3_54","3","Person","54","Person","-377148450936"
"41_54","41","Person","54","Person","876286761031"
"5_54","5","Person","54","Person","-905320143534"
"10_54","10","Person","54","Person","-556671338898"
"26_54","26","Person","54","Person","-1331572397011"
"14_55","14","Person","55","Person","536022675521"
"1_55","1","Person","55","Person","-1050321842330"
"19_55","19","Person","55","Person","-93701922965"
"9_55","9","Person","55","Person","50687832723"
"11_55","11","Person","55","Person","-1393410498977"
"45_56","45","Person","56","Person","685325097290"
"13_56","13","Person","56","Person","48422532069"
"38_56","38","Person","56","Person","-749086409513"
"10_56","10","Person","56","Person","-785118392677"
"52_56","52","Person","56","Person","-1110515944909"
"15_57","15","Person","57","Person","511254950826"
"19_57","19","Person","57","Person","466632448167"
"42_57","42","Person","57","Person","-1997478718246"
"22_57","22","Person","57","Person","624111676057"
"26_57","26","Person","57","Person","-329488311364"
"0_58","0","Person","58","Person","-109342201430"
"3_58","3","Person","58","Person","-119442363915"
"6_58","6","Person","58","Person","487786728614"
"9_58","9","Person","58","Person","882737585049"
"52_58","52","Person","58","Person","826703062167"
"54_59","54","Person","59","Person","158532011712"
"23_59","23","Person","59","Person","667576061628"
"40_59","40","Person","59","Person","-1355212350076"
"6_59","6","Person","59","Person","-484934202258"
"4_59","4","Person","59","Person","-1079211716764"
"0_60","0","Person","60","Person","-639979117757"
"48_60","48","Person","60","Person","749284340676"
"6_60","6","Person","60","Person","161812026158"
"27_60","27","Person","60","Person","-1413274734532"
"37_60","37","Person","60","Person","-919712907117"
"0_61","0","Person","61","Person","-1826375631266"
"42_61","42","Person","61","Person","194097879394"
"34_61","34","Person","61","Person","-1098801758701"
"56_61","56","Person","61","Person","-1529841239026"
"6_61","6","Person","61","Person","945697267769"
"16_62","16","Person","62","Person","63242237350"
"14_62","14","Person","62","Person","-1298938056286"
"54_62","54","Person","62","Person","-653904488102"
"27_62","27","Person","62","Person","540463008792"
"5_62","5","Person","62","Person","-1428375016662"
"14_63","14","Person","63","Person","-252776697892"
"44_63","44","Person","63","Person","-103270126080"
"41_63","41","Person","63","Person","-1974195478623"
"37_63","37","Person","63","Person","500340169444"
"5_63","5","Person","63","Person","586072086621"
"17_64","17","Person","64","Person","415561128038"
"3_64","3","Person","64","Person","-451216419127"
"40_64","40","Person","64","Person","-1643185414816"
"5_64","5","Person","64","Person","-184015852249"
"10_64","10","Person","64","Person","-800092235619"
"16_65","16","Person","65","Person","-1972807121144"
"14_65","14","Person","65","Person","286611701429"
"25_65","25","Person","65","Person","864815578728"
"20_65","20","Person","65","Person","-694044056458"
"21_65","21","Person","65","Person","380010093327"
"49_66","49","Person","66","Person","-1014807829886"
"14_66","14","Person","66","Person","-66451050283"
"40_66","40","Person","66","Person","912378552333"
"65_66","65","Person","66","Person","-1831816601654"
"8_66","8","Person","66","Person","-392931210402"
"66_67","66","Person","67","Person","-145483938807"
"64_67","64","Person","67","Person","-1819281820075"
"9_67","9","Person","67","Person","454256743864"
"62_67","62","Person","67","Person","542673938086"
"36_67","36","Person","67","Person","621074232713"
"35_68","35","Person","68","Person","286197631207"
"25_68","25","Person","68","Person","457170211896"
"43_68","43","Person","68","Person","471051906119"
"26_68","26","Person","68","Person","-470617515448"
"10_68","10","Person","68","Person","-108471398422"
"14_69","14","Person","69","Person","-1622394305531"
"3_69","3","Person","69","Person","-834937910972"
"6_69","6","Person","69","Person","73681145548"
"20_69","20","Person","69","Person","4169762261"
"10_69","10","Person","69","Person","597088446003"
"42_70","42","Person","70","Person","-189647648800"
"61_70","61","Person","70","Person","-1517882587276"
"39_70","39","Person","70","Person","-1240426312729"
"40_70","40","Person","70","Person","-294461211784"
"4_70","4","Person","70","Person","675806626201"
"15_71","15","Person","71","Person","-1492461267992"
"27_71","27","Person","71","Person","-966193364304"
"9_71","9","Person","71","Person","-459152117243"
"4_71","4","Person","71","Person","-2147003056641"
"50_71","50","Person","71","Person","690707047659"
"66_72","66","Person","72","Person","-47968274809"
"3_72","3","Person","72","Person","-1671177724659"
"57_72","57","Person","72","Person","-1404562794206"
"40_72","40","Person","72","Person","-605564531169"
"37_72","37","Person","72","Person","-1541005315898"
"30_73","30","Person","73","Person","-2073105692201"
"12_73","12","Person","73","Person","-988499712109"
"9_73","9","Person","73","Person","-628791825584"
"4_73","4","Person","73","Person","393024977065"
"52_73","52","Person","73","Person","715534388264"
"14_74","14","Person","74","Person","310720429228"
"12_74","12","Person","74","Person","-1682677444164"
"38_74","38","Person","74","Person","-1030235205610"
"11_74","11","Person","74","Person","-45366738483"
"5_74","5","Person","74","Person","-26001984032"
"15_75","15","Person","75","Person","897202586201"
"70_75","70","Person","75","Person","-953273478436"
"8_75","8","Person","75","Person","720735456495"
"4_75","4","Person","75","Person","-757310793685"
"73_75","73","Person","75","Person","-1352786990934"
"14_76","14","Person","76","Person","-737630473695"
"12_76","12","Person","76","Person","142594209041"
"40_76","40","Person","76","Person","675501103616"
"4_76","4","Person","76","Person","-165689761709"
"62_76","62","Person","76","Person","539091417323"
"30_77","30","Person","77","Person","620818536085"
"48_77","48","Person","77","Person","481493814501"
"40_77","40","Person","77","Person","-1323406949587"
"7_77","7","Person","77","Person","-653547810268"
"64_77","64","Person","77","Person","-1624215997016"
"17_78","17","Person","78","Person","572823431705"
"34_78","34","Person","78","Person","-719120567103"
"39_78","39","Person","78","Person","70745922762"
"22_78","22","Person","78","Person","504050428029"
"5_78","5","Person","78","Person","-262221713835"
"67_79","67","Person","79","Person","-1820329892980"
"58_79","58","Person","79","Person","-1182373893298"
"42_79","42","Person","79","Person","-1495826501857"
"57_79","57","Person","79","Person","-1450490751721"
"47_79","47","Person","79","Person","-1745644745858"
"50_80","50","Person","80","Person","-454284849281"
"3_80","3","Person","80","Person","-136760767233"
"8_80","8","Person","80","Person","-22128852797"
"27_80","27","Person","80","Person","822835532845"
"52_80","52","Person","80","Person","-1508129898543"
"15_81","15","Person","81","Person","-391401555182"
"64_81","64","Person","81","Person","262829679159"
"44_81","44","Person","81","Person","274227113478"
"39_81","39","Person","81","Person","-449967741449"
"26_81","26","Person","81","Person","-1309831634161"
"15_82","15","Person","82","Person","-1983930111094"
"71_82","71","Person","82","Person","-2035264594287"
"3_82","3","Person","82","Person","-1412903280576"
"9_82","9","Person","82","Person","-324218860580"
"10_82","10","Person","82","Person","-224126672027"
"82_83","82","Person","83","Person","656734262416"
"14_83","14","Person","83","Person","-2172745974259"
"60_83","60","Person","83","Person","-492333589846"
"74_83","74","Person","83","Person","115314756214"
"9_83","9","Person","83","Person","137131674402"
"0_84","0","Person","84","Person","-789086249453"
"49_84","49","Person","84","Person","-869729408332"
"18_84","18","Person","84","Person","-1624997970048"
"42_84","42","Person","84","Person","-1011654449582"
"37_84","37","Person","84","Person","-1540292105069"
"83_85","83","Person","85","Person","-407938990866"
"29_85","29","Person","85","Person","125380416545"
"60_85","60","Person","85","Person","-1653767783648"
"75_85","75","Person","85","Person","-168528908121"
"26_85","26","Person","85","Person","-561920373392"
"30_86","30","Person","86","Person","-442258712345"
"48_86","48","Person","86","Person","938743176168"
"28_86","28","Person","86","Person","-1181571130375"
"25_86","25","Person","86","Person","274889268848"
"52_86","52","Person","86","Person","81609830644"
"14_87","14","Person","87","Person","513070238657"
"61_87","61","Person","87","Person","-145175594521"
"71_87","71","Person","87","Person","30252498585"
"74_87","74","Person","87","Person","-2102816860470"
"75_87","75","Person","87","Person","-984115967836"
"16_88","16","Person","88","Person","938153027434"
"30_88","30","Person","88","Person","-139373254657"
"71_88","71","Person","88","Person","317422858722"
"9_88","9","Person","88","Person","-1379331790400"
"67_88","67","Person","88","Person","-248157911811"
"74_89","74","Person","89","Person","98711953117"
"28_89","28","Person","89","Person","-64581442426"
"23_89","23","Person","89","Person","-1725558997826"
"7_89","7","Person","89","Person","-1128615370640"
"9_89","9","Person","89","Person","-1909716829586"
"14_90","14","Person","90","Person","-373847657115"
"81_90","81","Person","90","Person","-664998799445"
"8_90","8","Person","90","Person","-1907102914995"
"57_90","57","Person","90","Person","-684453555181"
"5_90","5","Person","90","Person","390447882275"
"17_91","17","Person","91","Person","-1797587936708"
"35_91","35","Person","91","Person","374839121149"
"13_91","13","Person","91","Person","-619069517136"
"88_91","88","Person","91","Person","-2206100994092"
"52_91","52","Person","91","Person","-947747507962"
"16_92","16","Person","92","Person","379062571084"
"48_92","48","Person","92","Person","796487860862"
"23_92","23","Person","92","Person","-1200205939"
"56_92","56","Person","92","Person","615118482162"
"62_92","62","Person","92","Person","837093136298"
"16_93","16","Person","93","Person","935653804333"
"19_93","19","Person","93","Person","-1801430802789"
"40_93","40","Person","93","Person","-98463077402"
"27_93","27","Person","93","Person","-1500997497306"
"46_93","46","Person","93","Person","-1446155033701"
"83_94","83","Person","94","Person","-1221651497151"
"30_94","30","Person","94","Person","766228994294"
"7_94","7","Person","94","Person","-972982924646"
"22_94","22","Person","94","Person","-1084766900974"
"10_94","10","Person","94","Person","940102322585"
"16_95","16","Person","95","Person","-682870371746"
"13_95","13","Person","95","Person","369456253932"
"7_95","7","Person","95","Person","-1932160040395"
"62_95","62","Person","95","Person","-480707334049"
"79_95","79","Person","95","Person","-2146564299814"
"23_96","23","Person","96","Person","-823882302336"
"40_96","40","Person","96","Person","-1081114931429"
"93_96","93","Person","96","Person","-153949663366"
"79_96","79","Person","96","Person","278482499887"
"10_96","10","Person","96","Person","177332631560"
"25_97","25","Person","97","Person","591531725515"
"18_97","18","Person","97","Person","421941388536"
"8_97","8","Person","97","Person","-611997784728"
"37_97","37","Person","97","Person","-1668984612503"
"11_97","11","Person","97","Person","524671879218"
"14_98","14","Person","98","Person","92113324507"
"23_98","23","Person","98","Person","-1934842258004"
"7_98","7","Person","98","Person","-575567262590"
"41_98","41","Person","98","Person","6191602605"
"93_98","93","Person","98","Person","-2168139146646"
"14_99","14","Person","99","Person","48153205291"
"3_99","3","Person","99","Person","27500159278"
"86_99","86","Person","99","Person","-612716833332"
"91_99","91","Person","99","Person","247865851522"
"11_99","11","Person","99","Person","43738026654"
